"Includes Amazon Marketplace, Fulfillment by Amazon (FBA), and Amazon Webstore transactions"
"All amounts in USD, unless specified"
"Definitions:"
"Sales tax collected: Includes sales tax collected from buyers for product sales, shipping, and gift wrap."
"Selling fees: Includes variable closing fees and referral fees."
"Other transaction fees: Includes shipping chargebacks, shipping holdbacks, per-item fees  and sales tax collection fees."
"Other: Includes non-order transaction amounts. For more details, see the ""Type"" and ""Description"" columns for each order ID."
"date/time","settlement id","type","order id","sku","description","quantity","marketplace","account type","fulfillment","order city","order state","order postal","tax collection model","product sales","product sales tax","shipping credits","shipping credits tax","gift wrap credits","giftwrap credits tax","Regulatory Fee","Tax On Regulatory Fee","promotional rebates","promotional rebates tax","marketplace withheld tax","selling fees","fba fees","other transaction fees","other","total"
"May 4, 2022 1:27:36 AM PDT","15870045011","Order","112-1231119-1813815","00-V0PZ-WG22","360 Photo Booth Machine for Parties with Free Logo Ring Light Selfie Holder Accessories,5 People Stand on Remote Control Automatic Spin 360 Video Came","1","amazon.com","Standard Orders","Amazon","CATHEDRAL CITY","CA","92234-2865","MarketplaceFacilitator","2,699.00","218.66","0","0","0","0","0","0","-200.00","0","-218.66","0","-126.64","0","0","2,372.36"
"May 4, 2022 7:22:31 AM PDT","15870045011","Order","112-7085724-9908223","PB-Logo","olylo 360 Photo Booth Custom Logo Service","1","amazon.com","Standard Orders","Seller","COLUMBIA","SC","29203-9045","MarketplaceFacilitator","80.00","6.22","0","0","0","0","0","0","-2.23","0","-6.22","0","0","0","0","77.77"
"May 4, 2022 9:47:23 AM PDT","15870045011","Order","111-1941066-9188251","00-V0PZ-WG22","360 Photo Booth Machine for Parties with Free Logo Ring Light Selfie Holder Accessories,5 People Stand on Remote Control Automatic Spin 360 Video Came","1","amazon.com","Standard Orders","Amazon","ROSEVILLE","MI","48066-2562","MarketplaceFacilitator","2,699.00","149.94","0","0","0","0","0","0","-200.00","0","-149.94","0","-126.64","0","0","2,372.36"
"May 4, 2022 12:57:21 PM PDT","15870045011","Service Fee","","","Cost of Advertising","","","Standard Orders","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","-499.01","0","-499.01"
"May 4, 2022 1:07:02 PM PDT","15870045011","Order","112-2642805-7013812","L0-A6SK-FXXP","360 Photo Booth Machine for Parties with Free Logo Ring Light Selfie Holder Accessories,5 People Stand on Remote Control Automatic Spin 360 Video Came","1","amazon.com","Standard Orders","Amazon","COLUMBIA","SC","29203-9045","MarketplaceFacilitator","2,999.00","217.70","0","0","0","0","0","0","-277.77","0","-217.70","0","-128.30","0","0","2,592.93"
"May 4, 2022 1:07:26 PM PDT","15870045011","Order","114-7453221-4404242","00-V0PZ-WG22","360 Photo Booth Machine for Parties with Free Logo Ring Light Selfie Holder Accessories,5 People Stand on Remote Control Automatic Spin 360 Video Came","1","amazon.com","Standard Orders","Amazon","Ladson","SC","29456","MarketplaceFacilitator","2,699.00","199.92","0","0","0","0","0","0","-200.00","0","-199.92","0","-126.64","0","0","2,372.36"
"May 4, 2022 1:12:10 PM PDT","15870045011","Order","111-9096017-6090637","L0-A6SK-FXXP","360 Photo Booth Machine for Parties with Free Logo Ring Light Selfie Holder Accessories,5 People Stand on Remote Control Automatic Spin 360 Video Came","1","amazon.com","Standard Orders","Amazon","MCALLEN","TX","78504-4781","MarketplaceFacilitator","2,999.00","230.92","0","0","0","0","0","0","-200.00","0","-230.92","0","-128.30","0","0","2,670.70"
"May 4, 2022 4:41:24 PM PDT","15870045011","Order","113-6559363-3038608","L0-A6SK-FXXP","360 Photo Booth Machine for Parties with Free Logo Ring Light Selfie Holder Accessories,5 People Stand on Remote Control Automatic Spin 360 Video Came","1","amazon.com","Standard Orders","Amazon","CHESTER","VA","23836","MarketplaceFacilitator","2,999.00","167.94","0","0","0","0","0","0","-200.00","0","-167.94","0","-128.30","0","0","2,670.70"
"May 5, 2022 2:51:17 PM PDT","15870045011","Refund","111-7318613-1369029","B300-Black and White","olylo Bark Collar, No Bark Collars for Dogs with Beep and Shock, 2 Adjustable Sensitivity and 5 Intensity Shock, Shock Barking Dog Collar for Large Me","1","amazon.com","Standard Orders","Amazon","San Luis Obispo","CA","93401","MarketplaceFacilitator","-25.99","-2.27","0","0","0","0","0","0","0","0","2.27","0","0","0","0","-25.99"
"May 5, 2022 3:59:45 PM PDT","15870045011","Service Fee","","","Cost of Advertising","","","Standard Orders","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","-500.99","0","-500.99"
"May 5, 2022 5:17:17 PM PDT","15870045011","Order","112-1804932-0021829","80cm31.5inchFWX","360 Photo Booth Machine for Parties with Free Logo Ring Light Selfie Holder Accessories,3 People Stand on Remote Control Automatic Spin 360 Video Came","1","amazon.com","Standard Orders","Amazon","FORT WASHINGTON","MD","20744-3235","MarketplaceFacilitator","2,399.00","143.94","0","0","0","0","0","0","0","0","-143.94","0","-53.68","0","0","2,345.32"
"May 5, 2022 5:17:29 PM PDT","15870045011","Order","114-7908353-8353010","L0-A6SK-FXXP","360 Photo Booth Machine for Parties with Free Logo Ring Light Selfie Holder Accessories,5 People Stand on Remote Control Automatic Spin 360 Video Came","1","amazon.com","Standard Orders","Amazon","GLEN CARBON","IL","62034-2902","MarketplaceFacilitator","2,999.00","198.73","0","0","0","0","0","0","-200.00","0","-198.73","0","-128.30","0","0","2,670.70"
"May 5, 2022 5:17:44 PM PDT","15870045011","Order","114-0307490-4060218","80cm31.5inchFWX","360 Photo Booth Machine for Parties with Free Logo Ring Light Selfie Holder Accessories,3 People Stand on Remote Control Automatic Spin 360 Video Came","1","amazon.com","Standard Orders","Amazon","ROUND LAKE BEACH","IL","60073-1229","MarketplaceFacilitator","2,399.00","164.93","0","0","0","0","0","0","-200.00","0","-164.93","0","-53.68","0","0","2,145.32"
"May 5, 2022 7:04:12 PM PDT","15870045011","Order","111-8570001-2537039","360PB-SH-FBM","360 Photo Booth Machine Accessories Bike Phone Mount, Mic Stand Cell Phone Holder,Phone Clamp Mount, Pole Tablet Mount,Handlebar Tablet Holder,Suitabl","1","amazon.com","Standard Orders","Seller","SUNNY ISLES BEACH","FL","33160-4773","MarketplaceFacilitator","13.99","0.88","0","0","0","0","0","0","-1.40","0","-0.88","0","0","0","0","12.59"
"May 6, 2022 12:13:42 AM PDT","15870045011",,"7473b7ba-b57d-4420-b35e-99e4098b3604","","Save $200 on 360° Photo Booth 100F","2","Amazon.com","Standard Orders","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","-1.20","0","-1.20"
"May 6, 2022 12:16:14 AM PDT","15870045011",,"c954de44-6d97-44ee-a387-d1348357d8f1","","Save $200 on 360° Photo Booth 100H","1","Amazon.com","Standard Orders","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","-0.60","0","-0.60"
"May 6, 2022 12:36:31 AM PDT","15870045011","Service Fee","","","Subscription","","Amazon.com","Standard Orders","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-39.99","-39.99"
"May 6, 2022 12:38:13 AM PDT","15870045011","Order","111-8036338-0287429","115F-FBM","360 Photo Booth Machine for Parties with Free Logo Ring Light Selfie Holder Accessories,7 People Stand on Remote Control Automatic Spin 360 Video Came","1","amazon.com","Standard Orders","Seller","WESTCHESTER","IL","60154-3978","MarketplaceFacilitator","3,299.00","329.90","0","0","0","0","0","0","0","0","-329.90","0","0","0","0","3,299.00"
"May 6, 2022 2:48:45 AM PDT","15870045011","Order","111-1402455-2103419","L0-A6SK-FXXP","360 Photo Booth Machine for Parties with Free Logo Ring Light Selfie Holder Accessories,5 People Stand on Remote Control Automatic Spin 360 Video Came","1","amazon.com","Standard Orders","Amazon","mission viejo","CA","92692","MarketplaceFacilitator","2,999.00","216.92","0","0","0","0","0","0","-200.00","0","-216.92","0","-128.30","0","0","2,670.70"
"May 6, 2022 1:06:56 PM PDT","15870045011","Order","112-8607802-2693043","80cm31.5inchFWX","360 Photo Booth Machine for Parties with Free Logo Ring Light Selfie Holder Accessories,3 People Stand on Remote Control Automatic Spin 360 Video Came","1","amazon.com","Standard Orders","Amazon","KNIGHTDALE","NC","27545-6748","MarketplaceFacilitator","2,399.00","159.43","0","0","0","0","0","0","-200.00","0","-159.43","0","-53.68","0","0","2,145.32"
"May 6, 2022 1:29:19 PM PDT","15870045011","Order","112-7486343-6368247","115F-FBM","360 Photo Booth Machine for Parties with Free Logo Ring Light Selfie Holder Accessories,7 People Stand on Remote Control Automatic Spin 360 Video Came","1","amazon.com","Standard Orders","Seller","FORT MYERS","FL","33908-3803","MarketplaceFacilitator","3,299.00","214.44","0","0","0","0","0","0","0","0","-214.44","0","0","0","0","3,299.00"
"May 6, 2022 4:21:39 PM PDT","15870045011","Order","111-1887778-3225047","80cm31.5inchFWX","360 Photo Booth Machine for Parties with Free Logo Ring Light Selfie Holder Accessories,3 People Stand on Remote Control Automatic Spin 360 Video Came","1","amazon.com","Standard Orders","Amazon","CHESTERFIELD","VA","23832-8364","MarketplaceFacilitator","2,399.00","131.94","44.83","0","0","0","0","0","-244.83","0","-131.94","0","-53.68","0","0","2,145.32"
"May 6, 2022 7:34:18 PM PDT","15870045011","Service Fee","","","Cost of Advertising","","","Standard Orders","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","-519.41","0","-519.41"
"May 6, 2022 9:33:09 PM PDT","15870045011","Order","112-4729355-2509008","115F-FBM","360 Photo Booth Machine for Parties with Free Logo Ring Light Selfie Holder Accessories,7 People Stand on Remote Control Automatic Spin 360 Video Came","1","amazon.com","Standard Orders","Seller","LIMA","OHIO","45805-1616","MarketplaceFacilitator","3,299.00","225.98","0","0","0","0","0","0","0","0","-225.98","0","0","0","0","3,299.00"
"May 6, 2022 11:24:45 PM PDT","15870045011",,"7473b7ba-b57d-4420-b35e-99e4098b3604","","Save $200 on 360° Photo Booth 100F","3","Amazon.com","Standard Orders","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","-1.80","0","-1.80"
"May 7, 2022 12:58:56 AM PDT","15870045011",,"c954de44-6d97-44ee-a387-d1348357d8f1","","Save $200 on 360° Photo Booth 100H","4","Amazon.com","Standard Orders","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","-2.40","0","-2.40"
"May 7, 2022 8:15:56 PM PDT","15870045011","Order","112-2836067-8634611","100F-FBM","360 Photo Booth Machine for Parties with Free Logo Ring Light Selfie Holder Accessories,5 People Stand on Remote Control Automatic Spin 360 Video Came","1","amazon.com","Standard Orders","Seller","DETROIT","MI","48215-4111","MarketplaceFacilitator","2,999.00","179.94","0","0","0","0","0","0","0","0","-179.94","-246.92","0","0","0","2,752.08"
"May 7, 2022 8:16:25 PM PDT","15870045011","Order","112-3655686-4733006","115F-FBM","360 Photo Booth Machine for Parties with Free Logo Ring Light Selfie Holder Accessories,7 People Stand on Remote Control Automatic Spin 360 Video Came","1","amazon.com","Standard Orders","Seller","SOUTH BEND","IN","46619-3102","MarketplaceFacilitator","3,299.00","230.93","0","0","0","0","0","0","0","0","-230.93","-40.96","0","0","0","3,258.04"
"May 8, 2022 12:39:38 AM PDT","15870045011","Service Fee","","","Cost of Advertising","","","Standard Orders","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","-501.04","0","-501.04"
"May 8, 2022 11:19:03 PM PDT","15870045011",,"68866679-ca3e-4cb6-b492-d15ff96ce6d8","","Save $200 on 360 Photo Booth 80cm","3","Amazon.com","Standard Orders","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","-1.80","0","-1.80"
"May 8, 2022 11:23:22 PM PDT","15870045011",,"7473b7ba-b57d-4420-b35e-99e4098b3604","","Save $200 on 360° Photo Booth 100F","2","Amazon.com","Standard Orders","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","-1.20","0","-1.20"
"May 9, 2022 1:37:51 AM PDT","15870045011","Order","113-3612681-2585054","PB-Logo","olylo 360 Photo Booth Custom Logo Service","1","amazon.com","Standard Orders","Seller","HENDERSON","NC","27536-2541","MarketplaceFacilitator","80.00","5.40","0","0","0","0","0","0","0","0","-5.40","-12.00","0","0","0","68.00"
"May 9, 2022 4:22:12 AM PDT","15870045011","Service Fee","","","Cost of Advertising","","","Standard Orders","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","-502.64","0","-502.64"
"May 9, 2022 12:34:16 PM PDT","15870045011","FBA Inventory Fee","","","FBA Inventory Storage Fee","","Amazon.com","Standard Orders","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-72.74","-72.74"
"May 9, 2022 8:15:23 PM PDT","15870045011","Refund","113-5316498-7770603","Bark Collar for B800","olylo Dog Bark Collar, Rechargeable Stop Bark Collar with 6 Adjustable Intensity and Beep Vibration Shock, Magnetic USB Charging, Barking Records, Dog","1","amazon.com","Standard Orders","Amazon","Reno","NV","89521","MarketplaceFacilitator","-49.99","-4.13","0","0","0","0","0","0","0","0","4.13","0","0","0","0","-49.99"
"May 10, 2022 11:23:19 AM PDT","15870045011","Service Fee","","","Cost of Advertising","","","Standard Orders","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","-530.02","0","-530.02"
"May 11, 2022 12:27:24 AM PDT","15870045011","Order","113-5943656-8132204","115F-FBM","360 Photo Booth Machine for Parties with Free Logo Ring Light Selfie Holder Accessories,7 People Stand on Remote Control Automatic Spin 360 Video Came","1","amazon.com","Standard Orders","Seller","LIBERTY TWP","OH","45011-2397","MarketplaceFacilitator","3,299.00","214.44","0","0","0","0","0","0","0","0","-214.44","-270.92","0","0","0","3,028.08"
"May 11, 2022 12:52:09 PM PDT","15870045011","Order","113-0930530-8336268","00-V0PZ-WG22","360 Photo Booth Machine for Parties with Free Logo Ring Light Selfie Holder Accessories,5 People Stand on Remote Control Automatic Spin 360 Video Came","1","amazon.com","Standard Orders","Amazon","MEDFORD","NY","11763-1605","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"May 11, 2022 1:05:39 PM PDT","15870045011","Service Fee","","","Cost of Advertising","","","Standard Orders","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","-503.93","0","-503.93"
"May 11, 2022 7:28:36 PM PDT","15870045011","Order","114-2729871-2689807","B300-Black and White","olylo Bark Collar, No Bark Collars for Dogs with Beep and Shock, 2 Adjustable Sensitivity and 5 Intensity Shock, Shock Barking Dog Collar for Large Me","1","amazon.com","Standard Orders","Amazon","SHERMAN","TX","75090-3821","MarketplaceFacilitator","25.99","2.14","10.12","0","0","0","0","0","-10.12","0","-2.14","-3.90","-3.83","0","0","18.26"
"May 12, 2022 2:18:18 AM PDT","15870045011","Order","111-9430032-1540207","100F-FBM","360 Photo Booth Machine for Parties with Free Logo Ring Light Selfie Holder Accessories,5 People Stand on Remote Control Automatic Spin 360 Video Came","1","amazon.com","Standard Orders","Seller","SIMPSONVILLE","SC","29681-2901","MarketplaceFacilitator","2,999.00","179.94","0","0","0","0","0","0","0","0","-179.94","-246.92","0","0","0","2,752.08"
"May 12, 2022 9:28:50 AM PDT","15870045011","Order","114-0322069-6923479","B300-Black and White","olylo Bark Collar, No Bark Collars for Dogs with Beep and Shock, 2 Adjustable Sensitivity and 5 Intensity Shock, Shock Barking Dog Collar for Large Me","1","amazon.com","Standard Orders","Amazon","Selby","SD","57472","MarketplaceFacilitator","25.99","1.69","0","0","0","0","0","0","0","0","-3.38","-7.80","-3.83","0","0","12.67"
"May 12, 2022 9:28:50 AM PDT","15870045011","Order","114-0322069-6923479","B300-Black and White","olylo Bark Collar, No Bark Collars for Dogs with Beep and Shock, 2 Adjustable Sensitivity and 5 Intensity Shock, Shock Barking Dog Collar for Large Me","1","amazon.com","Standard Orders","Amazon","Selby","SD","57472","","25.99","1.69","0","0","0","0","0","0","0","0","0","0","-3.83","0","0","23.85"
"May 12, 2022 5:30:30 PM PDT","15870045011","FBA Inventory Fee","RM100F0504","","FBA Removal Order: Return Fee","","Amazon.com","Standard Orders","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-88.52","-88.52"
"May 13, 2022 9:19:50 AM PDT","15870045011","Service Fee","","","Cost of Advertising","","","Standard Orders","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","-509.64","0","-509.64"
"May 13, 2022 10:44:41 AM PDT","15870045011","Order","111-5406764-4454604","L0-A6SK-FXXP","360 Photo Booth Machine for Parties with Free Logo Ring Light Selfie Holder Accessories,5 People Stand on Remote Control Automatic Spin 360 Video Came","1","amazon.com","Standard Orders","Amazon","EL PASO","TX","79938-2643","MarketplaceFacilitator","2,999.00","230.92","0","0","0","0","0","0","-200.00","0","-230.92","-230.92","-128.30","0","0","2,439.78"
"May 13, 2022 6:07:31 PM PDT","15870045011","Refund","113-6559363-3038608","L0-A6SK-FXXP","360 Photo Booth Machine for Parties with Free Logo Ring Light Selfie Holder Accessories,5 People Stand on Remote Control Automatic Spin 360 Video Came","1","amazon.com","Standard Orders","Amazon","CHESTER","VA","23836","MarketplaceFacilitator","-2,999.00","-167.94","0","0","0","0","0","0","200.00","0","167.94","0","0","0","0","-2,799.00"
"May 13, 2022 6:29:37 PM PDT","15870045011","Order","111-8382748-6889004","80F-FBM","360 Photo Booth Machine for Parties with Free Logo Ring Light Selfie Holder Accessories,3 People Stand on Remote Control Automatic Spin 360 Video Came","1","amazon.com","Standard Orders","Seller","DORAL","FL","33198-1534","MarketplaceFacilitator","2,699.00","174.93","0","0","0","0","0","0","-200.00","0","-174.93","-206.92","0","0","0","2,292.08"
"May 14, 2022 4:58:13 PM PDT","15870045011","Refund","114-7453221-4404242","00-V0PZ-WG22","360 Photo Booth Machine for Parties with Free Logo Ring Light Selfie Holder Accessories,5 People Stand on Remote Control Automatic Spin 360 Video Came","1","amazon.com","Standard Orders","Amazon","Ladson","SC","29456","MarketplaceFacilitator","-200.00","-16.00","0","0","0","0","0","0","0","0","16.00","0","0","0","0","-200.00"
"May 14, 2022 7:39:13 PM PDT","15870045011","Service Fee","","","Cost of Advertising","","","Standard Orders","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","-501.01","0","-501.01"
"May 15, 2022 10:47:51 AM PDT","15870045011","Refund","113-3501821-6566603","L0-A6SK-FXXP","360 Photo Booth Machine for Parties with Free Logo Ring Light Selfie Holder Accessories,5 People Stand on Remote Control Automatic Spin 360 Video Came","1","amazon.com","Standard Orders","Amazon","SIMS","NC","27880-9279","MarketplaceFacilitator","-500.00","-33.75","0","0","0","0","0","0","0","0","33.75","36.25","0","0","0","-463.75"
"May 16, 2022 12:43:49 AM PDT","15938366701",,"89f6695a-3916-459e-899a-a57e46b8b8a2","","Save $200 on 360 Photo Booth 100CM Flight Case","1","Amazon.com","Standard Orders","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","-0.60","0","-0.60"
"May 16, 2022 9:44:36 AM PDT","15938366701","Service Fee","","","Cost of Advertising","","","Standard Orders","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","-501.77","0","-501.77"
"May 16, 2022 10:32:02 PM PDT","15938366701",,"0f1b13bd-4dba-4e48-954b-2818ad942e2c","","Save $200 on 360 photo booth","1","Amazon.com","Standard Orders","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","-0.60","0","-0.60"
"May 17, 2022 5:10:24 AM PDT","15938366701","Transfer","","","To your account ending in: 121, Bank Transfer ID: 5E37QRT949NOC3E","","","Standard Orders","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-25,034.64","-25,034.64"
"May 17, 2022 5:40:59 PM PDT","15938366701","Service Fee","","","Cost of Advertising","","","Standard Orders","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","-501.76","0","-501.76"
"May 17, 2022 10:45:14 PM PDT","15938366701","FBA Inventory Fee","","","FBA Amazon-Partnered Carrier Shipment Fee","","Amazon.com","Standard Orders","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-106.68","-106.68"
"May 18, 2022 1:30:28 AM PDT","15938366701","Order","114-7638688-7649815","68H-FBM","360 Photo Booth Machine for Parties with Free Logo Ring Light Selfie Holder Accessories,2 People Stand on Remote Control Automatic Spin 360 Video Came","1","amazon.com","Standard Orders","Seller","DECATUR","GA","30034-7449","MarketplaceFacilitator","1,899.00","151.92","0","0","0","0","0","0","0","0","-151.92","-158.92","0","0","0","1,740.08"
"May 18, 2022 12:50:53 PM PDT","15938366701","Service Fee","","","Cost of Advertising","","","Standard Orders","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","-508.65","0","-508.65"
